# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
8.42682066e+01	U              	(-3.62704934e-01 -5.01985528e-01 -1.61054131e-19)	(8.73003077e+00 5.74768223e-01 0.00000000e+00)	(1.31294187e+00 2.07673775e-01 4.55425239e-19)	(9.85973000e+00 -2.62662210e+00 -3.47110286e-17)
8.43373379e+01	p              	-5.21365075e-01	(9.84138182e+00 -1.23511334e+00 -2.48070419e-17)	5.36013519e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.43373379e+01	U              	(-4.06109919e-01 -3.99653981e-01 -2.62786321e-19)	(9.56172259e+00 5.73031735e-01 -1.25839454e-17)	(1.31162491e+00 2.02129267e-01 4.53681922e-19)	(9.85973000e+00 -2.62662210e+00 -3.47110286e-17)
8.44064482e+01	p              	-5.19086852e-01	(9.84138182e+00 -1.23511334e+00 -2.48070419e-17)	5.35958627e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.44064482e+01	U              	(-4.03404935e-01 -4.12239908e-01 -2.60259134e-19)	(9.56172259e+00 5.73031735e-01 -1.25839454e-17)	(1.31003184e+00 1.96447891e-01 4.50952843e-19)	(9.85973000e+00 -2.62662210e+00 -3.47110286e-17)
8.44755375e+01	p              	-5.17813981e-01	(9.84138182e+00 -1.23511334e+00 -2.48070419e-17)	5.35862301e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.44755375e+01	U              	(-4.00569772e-01 -4.24714722e-01 -2.57388363e-19)	(9.56172259e+00 5.73031735e-01 -1.25839454e-17)	(1.35897399e+00 1.91638994e-01 5.32574134e-19)	(9.85973000e+00 -2.85300580e+00 2.14486172e-17)
8.45446056e+01	p              	-5.15851030e-01	(9.84138182e+00 -1.23511334e+00 -2.48070419e-17)	5.35937679e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.45446056e+01	U              	(-3.97299324e-01 -4.37049448e-01 -2.54340890e-19)	(9.56172259e+00 5.73031735e-01 -1.25839454e-17)	(1.35955995e+00 1.86756798e-01 5.32302893e-19)	(9.85973000e+00 -2.85300580e+00 2.14486172e-17)
8.46136525e+01	p              	-5.14539400e-01	(6.46184418e+00 1.02964922e+00 0.00000000e+00)	5.35931317e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.46136525e+01	U              	(-3.93497826e-01 -4.49227824e-01 -2.51543331e-19)	(9.56172259e+00 5.73031735e-01 -1.25839454e-17)	(1.35998718e+00 1.81734354e-01 5.31636622e-19)	(9.85973000e+00 -2.85300580e+00 2.14486172e-17)
8.46826781e+01	p              	-5.18984707e-01	(6.46184418e+00 1.02964922e+00 0.00000000e+00)	5.35725354e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.46826781e+01	U              	(-3.89140677e-01 -4.61214515e-01 -2.48584344e-19)	(9.56172259e+00 5.73031735e-01 -1.25839454e-17)	(1.36024211e+00 1.76572063e-01 5.30774486e-19)	(9.85973000e+00 -2.85300580e+00 2.14486172e-17)
8.47516825e+01	p              	-5.22012374e-01	(6.46184418e+00 1.02964922e+00 0.00000000e+00)	5.35742258e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.47516825e+01	U              	(-3.84223014e-01 -4.72990320e-01 -2.46081225e-19)	(9.56172259e+00 5.73031735e-01 -1.25839454e-17)	(1.36030158e+00 1.71283202e-01 5.30607448e-19)	(9.85973000e+00 -2.85300580e+00 2.14486172e-17)
8.48206656e+01	p              	-5.25594693e-01	(6.46184418e+00 1.02964922e+00 0.00000000e+00)	5.35704411e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.48206656e+01	U              	(-3.78795677e-01 -4.84478019e-01 -2.42264477e-19)	(9.56172259e+00 5.73031735e-01 -1.25839454e-17)	(1.23948369e+00 2.45454217e-01 1.74789883e-19)	(1.03467090e+01 -2.41493035e+00 1.21701205e-17)
8.48896273e+01	p              	-5.29120870e-01	(6.46184418e+00 1.02964922e+00 0.00000000e+00)	5.35596301e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.48896273e+01	U              	(-3.72858616e-01 -4.95597173e-01 -2.38443869e-19)	(9.56172259e+00 5.73031735e-01 -1.25839454e-17)	(1.35975998e+00 1.60351506e-01 5.30247387e-19)	(9.85973000e+00 -2.85300580e+00 2.14486172e-17)
8.49585675e+01	p              	-5.32468893e-01	(6.46184418e+00 1.02964922e+00 0.00000000e+00)	5.35481673e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.49585675e+01	U              	(-3.66425573e-01 -5.06292843e-01 -2.34311205e-19)	(9.56172259e+00 5.73031735e-01 -1.25839454e-17)	(1.23347873e+00 2.31652668e-01 1.69629026e-19)	(1.03467090e+01 -2.41493035e+00 1.21701205e-17)
8.50274861e+01	p              	-5.35167392e-01	(6.46184418e+00 1.02964922e+00 0.00000000e+00)	5.35405638e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.50274861e+01	U              	(-3.59097008e-01 -5.16559331e-01 -2.30466359e-19)	(9.56172259e+00 5.73031735e-01 -1.25839454e-17)	(1.23014831e+00 2.24525422e-01 1.67356757e-19)	(1.03467090e+01 -2.41493035e+00 1.21701205e-17)
8.50963833e+01	p              	-5.38457358e-01	(6.46184418e+00 1.02964922e+00 0.00000000e+00)	5.35399785e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.50963833e+01	U              	(-3.50858913e-01 -5.26366070e-01 -2.26300796e-19)	(9.56172259e+00 5.73031735e-01 -1.25839454e-17)	(1.26262905e+00 3.45203797e-01 1.28165378e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.51652588e+01	p              	-5.42134028e-01	(6.79118823e+00 1.02859978e+00 1.72143583e-17)	5.35258728e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.51652588e+01	U              	(-3.41575410e-01 -5.35678237e-01 -2.21576947e-19)	(9.56172259e+00 5.73031735e-01 -1.25839454e-17)	(1.26739054e+00 3.43450344e-01 1.30261138e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.52341129e+01	p              	-5.46059398e-01	(6.79118823e+00 1.02859978e+00 1.72143583e-17)	5.35196279e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.52341129e+01	U              	(-3.31053624e-01 -5.44488173e-01 -2.16013451e-19)	(9.56172259e+00 5.73031735e-01 -1.25839454e-17)	(1.27207431e+00 3.41551055e-01 1.32305255e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.53029454e+01	p              	-5.49950060e-01	(6.79118823e+00 1.02859978e+00 1.72143583e-17)	5.35084295e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.53029454e+01	U              	(-3.53992767e-01 -5.53466366e-01 -2.93790264e-19)	(9.58776463e+00 3.44837198e-01 2.57434018e-17)	(1.33123090e+00 2.61461172e-01 9.49166747e-20)	(1.08518250e+01 -3.09510115e+00 0.00000000e+00)
8.53717565e+01	p              	-5.53764465e-01	(6.79118823e+00 1.02859978e+00 1.72143583e-17)	5.35121865e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.53717565e+01	U              	(-3.51345798e-01 -5.64925686e-01 -2.88692538e-19)	(9.58776463e+00 3.44837198e-01 2.57434018e-17)	(1.28120067e+00 3.37306629e-01 1.36329213e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.54405463e+01	p              	-5.57402453e-01	(6.79118823e+00 1.02859978e+00 1.72143583e-17)	5.35025659e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.54405463e+01	U              	(-3.49175310e-01 -5.75538787e-01 -2.87471934e-19)	(9.58776463e+00 3.44837198e-01 2.57434018e-17)	(1.28564105e+00 3.34957689e-01 1.38326753e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.55093147e+01	p              	-5.60970512e-01	(6.79118823e+00 1.02859978e+00 1.72143583e-17)	5.34979460e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.55093147e+01	U              	(-3.46289416e-01 -5.85711164e-01 -2.82669160e-19)	(9.58776463e+00 3.44837198e-01 2.57434018e-17)	(1.28999391e+00 3.32452782e-01 1.40291079e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.55780619e+01	p              	-5.64098036e-01	(6.79118823e+00 1.02859978e+00 1.72143583e-17)	5.34940113e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.55780619e+01	U              	(-3.42323812e-01 -5.95587561e-01 -2.77318608e-19)	(9.58776463e+00 3.44837198e-01 2.57434018e-17)	(1.29425818e+00 3.29782409e-01 1.42060879e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.56467879e+01	p              	-5.67075126e-01	(6.79118823e+00 1.02859978e+00 1.72143583e-17)	5.34827922e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.56467879e+01	U              	(-3.01372239e-01 -5.14205544e-01 -3.12742284e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.29850308e+00 3.26940649e-01 1.43746346e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.57154928e+01	p              	-5.69605631e-01	(6.79118823e+00 1.02859978e+00 1.72143583e-17)	5.34698476e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.57154928e+01	U              	(-2.98873800e-01 -5.28364087e-01 -3.07526468e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.30273373e+00 3.23923883e-01 1.45408316e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.57841767e+01	p              	-5.71812649e-01	(6.79118823e+00 1.02859978e+00 1.72143583e-17)	5.34662876e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.57841767e+01	U              	(-2.96125582e-01 -5.42169699e-01 -3.02776645e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.30685180e+00 3.20727645e-01 1.47114808e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.58528395e+01	p              	-5.74086465e-01	(6.79118823e+00 1.02859978e+00 1.72143583e-17)	5.34634831e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.58528395e+01	U              	(-2.93248416e-01 -5.55637326e-01 -2.99654490e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.31056347e+00 3.17375280e-01 1.49119137e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.59214814e+01	p              	-5.76353152e-01	(6.79118823e+00 1.02859978e+00 1.72143583e-17)	5.34627084e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.59214814e+01	U              	(-2.90286817e-01 -5.68726142e-01 -2.95318593e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.31407326e+00 3.13852940e-01 1.50742754e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.59901024e+01	p              	-5.78011234e-01	(7.13279812e+00 1.02751128e+00 0.00000000e+00)	5.34671304e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.59901024e+01	U              	(-2.87300157e-01 -5.81419052e-01 -2.92564348e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.31745519e+00 3.10158880e-01 1.52532192e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.60587028e+01	p              	-5.82201542e-01	(7.13279812e+00 1.02751128e+00 0.00000000e+00)	5.34505229e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.60587028e+01	U              	(-2.84640833e-01 -5.93669253e-01 -2.89315906e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.32072400e+00 3.06270073e-01 1.53807007e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.61272825e+01	p              	-5.85698127e-01	(7.13279812e+00 1.02751128e+00 0.00000000e+00)	5.34364777e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.61272825e+01	U              	(-2.81993691e-01 -6.04899549e-01 -2.92627860e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.32388656e+00 3.02176623e-01 1.54972768e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.61958417e+01	p              	-5.88220072e-01	(7.13279812e+00 1.02751128e+00 0.00000000e+00)	5.34348553e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.61958417e+01	U              	(-2.78370174e-01 -6.15506743e-01 -2.88814190e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.32692926e+00 2.97870310e-01 1.55876459e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.62643806e+01	p              	-5.90675261e-01	(7.13279812e+00 1.02751128e+00 0.00000000e+00)	5.34285582e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.62643806e+01	U              	(-2.73459317e-01 -6.25634744e-01 -2.85003359e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.32981729e+00 2.93366061e-01 1.57140474e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.63328992e+01	p              	-5.93330986e-01	(7.13279812e+00 1.02751128e+00 0.00000000e+00)	5.34239942e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.63328992e+01	U              	(-2.67228268e-01 -6.35383104e-01 -2.79939732e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.33252020e+00 2.88665229e-01 1.58215327e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.64013976e+01	p              	-5.95547147e-01	(7.13279812e+00 1.02751128e+00 0.00000000e+00)	5.34166234e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.64013976e+01	U              	(-2.59432622e-01 -6.44486584e-01 -2.75659424e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.33497444e+00 2.83768176e-01 1.59210241e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.64698760e+01	p              	-5.97558766e-01	(7.13279812e+00 1.02751128e+00 0.00000000e+00)	5.34140914e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.64698760e+01	U              	(-2.49729704e-01 -6.52712301e-01 -2.70858677e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.33703955e+00 2.78674536e-01 1.60123505e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.65383345e+01	p              	-5.99404793e-01	(7.13279812e+00 1.02751128e+00 0.00000000e+00)	5.34094178e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.65383345e+01	U              	(-2.37927891e-01 -6.60184853e-01 -2.62533090e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.33861649e+00 2.73384142e-01 1.60975587e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.66067732e+01	p              	-6.01796910e-01	(7.19347613e+00 8.04864946e-01 0.00000000e+00)	5.33843266e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.66067732e+01	U              	(-2.23687618e-01 -6.67228855e-01 -2.50759296e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.34025291e+00 2.67880421e-01 1.61377711e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.66751924e+01	p              	-6.05190427e-01	(7.19347613e+00 8.04864946e-01 0.00000000e+00)	5.33751130e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.66751924e+01	U              	(-2.06769111e-01 -6.73221021e-01 -2.43767916e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.34178013e+00 2.62163467e-01 1.62010899e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.67435921e+01	p              	-6.04813378e-01	(7.19347613e+00 8.04864946e-01 0.00000000e+00)	5.33778930e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.67435921e+01	U              	(-1.88025012e-01 -6.77736939e-01 -2.42159529e-19)	(1.00264229e+01 3.44265057e-01 0.00000000e+00)	(1.34310070e+00 2.56264095e-01 1.63387727e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.68119727e+01	p              	-6.05622965e-01	(7.19347613e+00 8.04864946e-01 0.00000000e+00)	5.33886229e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.68119727e+01	U              	(-1.96620680e-01 -5.95977990e-01 -1.63704410e-19)	(1.04924260e+01 1.14706029e-01 0.00000000e+00)	(1.34411685e+00 2.50175276e-01 1.64222945e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.68803343e+01	p              	-6.06503536e-01	(7.19347613e+00 8.04864946e-01 0.00000000e+00)	5.33754767e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.68803343e+01	U              	(-1.96568367e-01 -6.11440751e-01 -1.60035484e-19)	(1.04924260e+01 1.14706029e-01 0.00000000e+00)	(1.34478670e+00 2.43881797e-01 1.64731354e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.69486770e+01	p              	-6.08023829e-01	(7.54686752e+00 8.03898634e-01 2.29884039e-17)	5.33777520e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.69486770e+01	U              	(-1.95830331e-01 -6.26222636e-01 -1.56263633e-19)	(1.04924260e+01 1.14706029e-01 0.00000000e+00)	(1.34510868e+00 2.37377203e-01 1.65181680e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.70170011e+01	p              	-6.10717356e-01	(7.54686752e+00 8.03898634e-01 2.29884039e-17)	5.33705982e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.70170011e+01	U              	(-1.94246761e-01 -6.40399154e-01 -1.53190082e-19)	(1.04924260e+01 1.14706029e-01 0.00000000e+00)	(1.34508237e+00 2.30659059e-01 1.65510997e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.70853068e+01	p              	-6.13105735e-01	(7.54686752e+00 8.03898634e-01 2.29884039e-17)	5.33792896e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.70853068e+01	U              	(-8.81242996e-02 -2.63632209e-01 -1.01803371e-18)	(1.18437219e+01 1.01250035e+00 -3.20974278e-17)	(1.34470941e+00 2.23724181e-01 1.65650001e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.71535943e+01	p              	-6.15696823e-01	(7.54686752e+00 8.03898634e-01 2.29884039e-17)	5.33544566e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.71535943e+01	U              	(-1.90010229e-01 -6.66812024e-01 -1.48294511e-19)	(1.04924260e+01 1.14706029e-01 0.00000000e+00)	(1.34398384e+00 2.16565198e-01 1.65545379e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.72218639e+01	p              	-6.18330529e-01	(7.54686752e+00 8.03898634e-01 2.29884039e-17)	5.33428857e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.72218639e+01	U              	(-1.16701206e-01 -5.32471528e-01 -2.02235845e-19)	(1.09640999e+01 1.14497188e-01 0.00000000e+00)	(1.18308072e+00 3.19369710e-01 7.37634014e-20)	(1.30675480e+01 -3.35399860e+00 0.00000000e+00)
8.72901158e+01	p              	-6.19367233e-01	(7.54686752e+00 8.03898634e-01 2.29884039e-17)	5.33304127e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.72901158e+01	U              	(-7.81433896e-02 -3.10833599e-01 -1.00268330e-18)	(1.18437219e+01 1.01250035e+00 -3.20974278e-17)	(1.18850187e+00 3.19194430e-01 7.64592586e-20)	(1.30675480e+01 -3.35399860e+00 0.00000000e+00)
8.73583503e+01	p              	-6.20102213e-01	(7.54686752e+00 8.03898634e-01 2.29884039e-17)	5.33128103e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.73583503e+01	U              	(-7.46120549e-02 -3.26133339e-01 -9.90630443e-19)	(1.18437219e+01 1.01250035e+00 -3.20974278e-17)	(1.34001761e+00 1.93702663e-01 1.64775661e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.74265675e+01	p              	-6.21446324e-01	(7.54686752e+00 8.03898634e-01 2.29884039e-17)	5.32960935e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.74265675e+01	U              	(-7.09945353e-02 -3.41050904e-01 -9.78526415e-19)	(1.18437219e+01 1.01250035e+00 -3.20974278e-17)	(1.33797666e+00 1.85627234e-01 1.64639341e-19)	(1.13757530e+01 -2.85300580e+00 0.00000000e+00)
8.74947676e+01	p              	-6.21260783e-01	(7.54686752e+00 8.03898634e-01 2.29884039e-17)	5.33183241e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.74947676e+01	U              	(-6.72993871e-02 -3.55542942e-01 -9.65145783e-19)	(1.18437219e+01 1.01250035e+00 -3.20974278e-17)	(1.37779250e+00 1.78729725e-01 2.10727628e-19)	(1.13757530e+01 -3.09510115e+00 2.75320867e-17)
8.75629509e+01	p              	-6.21841309e-01	(7.54686752e+00 8.03898634e-01 2.29884039e-17)	5.33086444e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.75629509e+01	U              	(-6.34556673e-02 -3.69525464e-01 -9.50159234e-19)	(1.18437219e+01 1.01250035e+00 -3.20974278e-17)	(1.37853420e+00 1.71773259e-01 2.11703992e-19)	(1.13757530e+01 -3.09510115e+00 2.75320867e-17)
8.76311178e+01	p              	-6.22649953e-01	(7.54686752e+00 8.03898634e-01 2.29884039e-17)	5.33100645e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.76311178e+01	U              	(-5.90228449e-02 -3.82871982e-01 -9.29319038e-19)	(1.18437219e+01 1.01250035e+00 -3.20974278e-17)	(1.35871229e+00 2.51854371e-01 1.65145580e-19)	(1.19191940e+01 -3.09510115e+00 0.00000000e+00)
8.76992684e+01	p              	-6.21992807e-01	(7.54686752e+00 8.03898634e-01 2.29884039e-17)	5.32963509e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.76992684e+01	U              	(-5.37774037e-02 -3.95566494e-01 -9.12667472e-19)	(1.18437219e+01 1.01250035e+00 -3.20974278e-17)	(1.36152215e+00 2.46436451e-01 1.67284202e-19)	(1.19191940e+01 -3.09510115e+00 0.00000000e+00)
8.77674030e+01	p              	-6.22048808e-01	(7.54686752e+00 8.03898634e-01 2.29884039e-17)	5.32957391e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.77674030e+01	U              	(-4.75610241e-02 -4.07491676e-01 -9.01692459e-19)	(1.18437219e+01 1.01250035e+00 -3.20974278e-17)	(1.36410292e+00 2.40810607e-01 1.69562249e-19)	(1.19191940e+01 -3.09510115e+00 0.00000000e+00)
8.78355220e+01	p              	-6.21283056e-01	(7.91342029e+00 8.02896329e-01 -1.45678427e-17)	5.32976532e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.78355220e+01	U              	(-4.00814514e-02 -4.18643058e-01 -8.97646630e-19)	(1.18437219e+01 1.01250035e+00 -3.20974278e-17)	(1.36634572e+00 2.34976093e-01 1.71841594e-19)	(1.19191940e+01 -3.09510115e+00 0.00000000e+00)
8.79036257e+01	p              	-6.22991637e-01	(7.91342029e+00 8.02896329e-01 -1.45678427e-17)	5.32682672e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.79036257e+01	U              	(-3.12512898e-02 -4.28852989e-01 -8.72597678e-19)	(1.18437219e+01 1.01250035e+00 -3.20974278e-17)	(1.36821730e+00 2.28923030e-01 1.73895334e-19)	(1.19191940e+01 -3.09510115e+00 0.00000000e+00)
8.79717142e+01	p              	-6.23938048e-01	(7.91342029e+00 8.02896329e-01 -1.45678427e-17)	5.32669244e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.79717142e+01	U              	(-2.08407648e-02 -4.38131912e-01 -8.59422958e-19)	(1.18437219e+01 1.01250035e+00 -3.20974278e-17)	(1.36963458e+00 2.22636014e-01 1.75698362e-19)	(1.19191940e+01 -3.09510115e+00 0.00000000e+00)
8.80397878e+01	p              	-6.24866670e-01	(7.91342029e+00 8.02896329e-01 -1.45678427e-17)	5.32555588e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.80397878e+01	U              	(-8.61902738e-03 -4.46440364e-01 -8.45380804e-19)	(1.18437219e+01 1.01250035e+00 -3.20974278e-17)	(1.37081375e+00 2.16097309e-01 1.77150050e-19)	(1.19191940e+01 -3.09510115e+00 0.00000000e+00)
8.81078468e+01	p              	-6.25062816e-01	(7.91342029e+00 8.02896329e-01 -1.45678427e-17)	5.32670308e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
8.81078468e+01	U              	(5.66756576e-03 -4.53726117e-01 -8.32012988e-19)	(1.18437219e+01 1.01250035e+00 -3.20974278e-17)	(1.37213899e+00 2.09330586e-01 1.79151276e-19)	(1.19191940e+01 -3.09510115e+00 0.00000000e+00)
