# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
1.09890120e+02	p              	-6.22501822e-01	(2.69643629e+00 -7.60821952e-01 3.10083782e-17)	5.89001474e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.09890120e+02	U              	(4.12644051e-01 -5.93284810e-01 -5.70592215e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.25334631e+00 3.33942921e-01 2.21411285e-19)	(-5.55685462e-02 1.41263523e+00 1.56671443e-17)
1.09951975e+02	p              	-6.23808342e-01	(2.69643629e+00 -7.60821952e-01 3.10083782e-17)	5.89228038e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.09951975e+02	U              	(4.12684620e-01 -5.93373739e-01 -5.70276688e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.22351318e+00 4.18744850e-01 1.03149055e-19)	(-2.60174967e-01 1.30751857e+00 -1.01600534e-17)
1.10013818e+02	p              	-6.25996209e-01	(2.87998353e+00 -5.73373142e-01 0.00000000e+00)	5.89253755e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10013818e+02	U              	(4.12704099e-01 -5.93426362e-01 -5.69834809e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.22391367e+00 4.18441629e-01 1.03298975e-19)	(-2.60174967e-01 1.30751857e+00 -1.01600534e-17)
1.10075650e+02	p              	-6.30017833e-01	(2.87998353e+00 -5.73373142e-01 0.00000000e+00)	5.88982807e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10075650e+02	U              	(4.12703166e-01 -5.93443551e-01 -5.69421193e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.29633367e+00 2.05124934e-01 2.34401005e-19)	(2.65772748e+00 -1.85814625e+00 0.00000000e+00)
1.10137475e+02	p              	-6.32816489e-01	(2.87998353e+00 -5.73373142e-01 0.00000000e+00)	5.88913761e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10137475e+02	U              	(4.12682917e-01 -5.93427821e-01 -5.69010448e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.23389045e+00 2.57602876e-01 3.03252019e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.10199295e+02	p              	-6.34513550e-01	(2.87998353e+00 -5.73373142e-01 0.00000000e+00)	5.89082417e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10199295e+02	U              	(4.12642092e-01 -5.93376956e-01 -5.68527489e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.23482634e+00 2.56997105e-01 3.04462165e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.10261110e+02	p              	-6.36732460e-01	(2.87998353e+00 -5.73373142e-01 0.00000000e+00)	5.88999473e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10261110e+02	U              	(4.12581332e-01 -5.93292023e-01 -5.68053721e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.23583456e+00 2.56383405e-01 3.05720611e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.10322924e+02	p              	-6.38763895e-01	(2.87998353e+00 -5.73373142e-01 0.00000000e+00)	5.88911355e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10322924e+02	U              	(4.12499794e-01 -5.93171407e-01 -5.67524273e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.23691643e+00 2.55759557e-01 3.07003831e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.10384738e+02	p              	-6.40888956e-01	(3.04392071e+00 -5.86640221e-01 -4.03402637e-17)	5.88832425e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10384738e+02	U              	(4.12399057e-01 -5.93017968e-01 -5.67025706e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.23806921e+00 2.55123692e-01 3.08385082e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.10446555e+02	p              	-6.44832766e-01	(3.04392071e+00 -5.86640221e-01 -4.03402637e-17)	5.88585544e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10446555e+02	U              	(4.12279064e-01 -5.92831216e-01 -5.66482418e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.23929114e+00 2.54477287e-01 3.09787163e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.10508377e+02	p              	-6.46805188e-01	(3.04392071e+00 -5.86640221e-01 -4.03402637e-17)	5.88574263e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10508377e+02	U              	(4.12138694e-01 -5.92609443e-01 -5.65892802e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.24614862e+00 2.27830046e-01 2.65715160e-19)	(9.85973000e+00 -2.62662210e+00 -3.47110286e-17)
1.10570205e+02	p              	-6.49071349e-01	(3.04392071e+00 -5.86640221e-01 -4.03402637e-17)	5.88409929e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10570205e+02	U              	(4.11977583e-01 -5.92351707e-01 -5.65278171e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.25510511e+00 2.21731085e-01 2.76360249e-19)	(9.85973000e+00 -2.62662210e+00 -3.47110286e-17)
1.10632041e+02	p              	-6.50808825e-01	(3.04392071e+00 -5.86640221e-01 -4.03402637e-17)	5.88248457e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10632041e+02	U              	(4.11796388e-01 -5.92059173e-01 -5.64662923e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.21259637e+00 3.30879911e-01 2.45339558e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
1.10693889e+02	p              	-6.52106591e-01	(3.04392071e+00 -5.86640221e-01 -4.03402637e-17)	5.88138684e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10693889e+02	U              	(4.11595569e-01 -5.91732795e-01 -5.64031744e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.27228217e+00 2.07509747e-01 2.83160610e-19)	(9.85973000e+00 -2.62662210e+00 -3.47110286e-17)
1.10755750e+02	p              	-6.52904345e-01	(3.04392071e+00 -5.86640221e-01 -4.03402637e-17)	5.87879240e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10755750e+02	U              	(4.11376048e-01 -5.91374058e-01 -5.63398293e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.26399269e+00 3.27148374e-01 2.29876374e-19)	(-5.55685462e-02 1.41263523e+00 1.56671443e-17)
1.10817626e+02	p              	-6.54060606e-01	(3.04392071e+00 -5.86640221e-01 -4.03402637e-17)	5.87578848e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10817626e+02	U              	(5.02439391e-01 -6.01523812e-01 -4.16143185e-20)	(-1.02819339e+00 -5.75773651e-01 0.00000000e+00)	(1.26515255e+00 3.26659851e-01 2.30750151e-19)	(-5.55685462e-02 1.41263523e+00 1.56671443e-17)
1.10879518e+02	p              	-6.52603232e-01	(3.04392071e+00 -5.86640221e-01 -4.03402637e-17)	5.87421433e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10879518e+02	U              	(4.10882186e-01 -5.90561921e-01 -5.62055683e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.26636297e+00 3.26171707e-01 2.31649803e-19)	(-5.55685462e-02 1.41263523e+00 1.56671443e-17)
1.10941431e+02	p              	-6.52028792e-01	(3.04392071e+00 -5.86640221e-01 -4.03402637e-17)	5.87108360e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.10941431e+02	U              	(4.10605726e-01 -5.90104315e-01 -5.61324275e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.26762580e+00 3.25685173e-01 2.32560588e-19)	(-5.55685462e-02 1.41263523e+00 1.56671443e-17)
1.11003364e+02	p              	-6.50670391e-01	(3.04392071e+00 -5.86640221e-01 -4.03402637e-17)	5.86929999e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11003364e+02	U              	(4.10309384e-01 -5.89611955e-01 -5.60580034e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.26893620e+00 3.25202802e-01 2.33488663e-19)	(-5.55685462e-02 1.41263523e+00 1.56671443e-17)
1.11065321e+02	p              	-6.50123562e-01	(3.24039638e+00 -5.86229998e-01 0.00000000e+00)	5.86719861e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11065321e+02	U              	(4.09995614e-01 -5.89089406e-01 -5.59884327e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.27028961e+00 3.24724142e-01 2.34471538e-19)	(-5.55685462e-02 1.41263523e+00 1.56671443e-17)
1.11127303e+02	p              	-6.49937257e-01	(3.24039638e+00 -5.86229998e-01 0.00000000e+00)	5.86614568e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11127303e+02	U              	(4.09663266e-01 -5.88534745e-01 -5.59109934e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.27168584e+00 3.24250175e-01 2.35454241e-19)	(-5.55685462e-02 1.41263523e+00 1.56671443e-17)
1.11189314e+02	p              	-6.50977462e-01	(3.24039638e+00 -5.86229998e-01 0.00000000e+00)	5.86252123e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11189314e+02	U              	(4.09313589e-01 -5.87949801e-01 -5.58363533e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.19814710e+00 3.73946859e-01 1.10032048e-19)	(1.06130736e+01 -1.64624766e+00 0.00000000e+00)
1.11251354e+02	p              	-6.50282983e-01	(3.24039638e+00 -5.86229998e-01 0.00000000e+00)	5.85862968e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11251354e+02	U              	(4.08945063e-01 -5.87331668e-01 -5.57543556e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.20379495e+00 3.57029173e-01 1.61160247e-19)	(-1.47461943e-01 1.24528550e+00 1.97605702e-17)
1.11313428e+02	p              	-6.48655967e-01	(3.24039638e+00 -5.86229998e-01 0.00000000e+00)	5.85776576e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11313428e+02	U              	(4.08558467e-01 -5.86681916e-01 -5.56747141e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.20574714e+00 3.57003886e-01 1.61857596e-19)	(-1.47461943e-01 1.24528550e+00 1.97605702e-17)
1.11375536e+02	p              	-6.48162204e-01	(3.24039638e+00 -5.86229998e-01 0.00000000e+00)	5.85501606e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11375536e+02	U              	(4.08156585e-01 -5.86005339e-01 -5.56000624e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.22420007e+00 3.25395005e-01 2.58598234e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
1.11437682e+02	p              	-6.46578412e-01	(3.24039638e+00 -5.86229998e-01 0.00000000e+00)	5.85167677e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11437682e+02	U              	(4.07738667e-01 -5.85300382e-01 -5.55186331e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.22540399e+00 3.24974309e-01 2.59803663e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
1.11499867e+02	p              	-6.44848927e-01	(3.24039638e+00 -5.86229998e-01 0.00000000e+00)	5.85056027e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11499867e+02	U              	(4.07304996e-01 -5.84567757e-01 -5.54379947e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.29549742e+00 1.86956611e-01 1.32418781e-19)	(1.03467090e+01 -2.41493035e+00 1.21701205e-17)
1.11562094e+02	p              	-6.42714758e-01	(3.24039638e+00 -5.86229998e-01 0.00000000e+00)	5.84525836e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11562094e+02	U              	(4.06855949e-01 -5.83807986e-01 -5.53562678e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.25087052e+00 4.13526963e-01 1.11292669e-19)	(-2.60174967e-01 1.30751857e+00 -1.01600534e-17)
1.11624364e+02	p              	-6.39805162e-01	(3.24039638e+00 -5.86229998e-01 0.00000000e+00)	5.84125233e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11624364e+02	U              	(4.06389766e-01 -5.83017796e-01 -5.52676331e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.25250926e+00 4.13467491e-01 1.11742944e-19)	(-2.60174967e-01 1.30751857e+00 -1.01600534e-17)
1.11686680e+02	p              	-6.38979356e-01	(3.44418942e+00 -5.85804487e-01 -7.70620618e-19)	5.83864858e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11686680e+02	U              	(4.05911815e-01 -5.82206713e-01 -5.51944415e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.29511235e+00 1.34346843e-01 1.25937838e-19)	(1.03467090e+01 -2.41493035e+00 1.21701205e-17)
1.11749043e+02	p              	-6.37781490e-01	(3.44418942e+00 -5.85804487e-01 -7.70620618e-19)	5.83681421e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11749043e+02	U              	(4.05421922e-01 -5.81374538e-01 -5.51136769e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.36356430e+00 1.20081147e-01 2.34522110e-19)	(2.65772748e+00 -1.85814625e+00 0.00000000e+00)
1.11811455e+02	p              	-6.35828849e-01	(3.47803346e+00 -3.52805885e-01 -2.45819847e-17)	5.83198306e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11811455e+02	U              	(4.04916390e-01 -5.80514439e-01 -5.50220008e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.36447916e+00 1.15708724e-01 2.31979089e-19)	(2.65772748e+00 -1.85814625e+00 0.00000000e+00)
1.11873918e+02	p              	-6.34926732e-01	(3.47803346e+00 -3.52805885e-01 -2.45819847e-17)	5.82898114e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.11873918e+02	U              	(4.04398003e-01 -5.79631073e-01 -5.49404963e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.28117021e+00 1.71439084e-01 3.57564048e-19)	(4.81739219e-01 1.70757903e+00 0.00000000e+00)
1.11936433e+02	p              	-6.35085047e-01	(3.47803346e+00 -3.52805885e-01 -2.45819847e-17)	5.82702071e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.11936433e+02	U              	(4.03869593e-01 -5.78729673e-01 -5.48626666e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.28268196e+00 1.70394674e-01 3.59268711e-19)	(4.81739219e-01 1.70757903e+00 0.00000000e+00)
1.11999004e+02	p              	-6.32189831e-01	(3.47803346e+00 -3.52805885e-01 -2.45819847e-17)	5.82737456e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.11999004e+02	U              	(4.03327085e-01 -5.77802878e-01 -5.47694722e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.32032931e+00 3.16180907e-01 1.25248565e-19)	(3.44181188e+00 -1.66665599e+00 -2.83893902e-17)
1.12061631e+02	p              	-6.29322813e-01	(3.47803346e+00 -3.52805885e-01 -2.45819847e-17)	5.82406274e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12061631e+02	U              	(4.02774825e-01 -5.76858245e-01 -5.46921747e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.32424269e+00 3.10369155e-01 1.28026276e-19)	(3.44181188e+00 -1.66665599e+00 -2.83893902e-17)
1.12124316e+02	p              	-6.27576335e-01	(3.47803346e+00 -3.52805885e-01 -2.45819847e-17)	5.82527267e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12124316e+02	U              	(4.02214047e-01 -5.75898102e-01 -5.46126814e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.32793526e+00 3.04347598e-01 1.30625430e-19)	(3.44181188e+00 -1.66665599e+00 -2.83893902e-17)
1.12187062e+02	p              	-6.23997111e-01	(3.47803346e+00 -3.52805885e-01 -2.45819847e-17)	5.82178335e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12187062e+02	U              	(-3.21354326e-01 -4.24266673e-01 -2.49020249e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.33117975e+00 2.98100394e-01 1.33051924e-19)	(3.44181188e+00 -1.66665599e+00 -2.83893902e-17)
1.12249870e+02	p              	-6.19099537e-01	(3.47803346e+00 -3.52805885e-01 -2.45819847e-17)	5.82137017e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12249870e+02	U              	(-3.19613796e-01 -4.38257527e-01 -2.40245205e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.33386668e+00 2.91627176e-01 1.35366934e-19)	(3.44181188e+00 -1.66665599e+00 -2.83893902e-17)
1.12312740e+02	p              	-6.18025086e-01	(3.68914687e+00 -3.52530538e-01 0.00000000e+00)	5.82040738e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12312740e+02	U              	(-3.17429120e-01 -4.51762658e-01 -2.32800898e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.33607769e+00 2.84940982e-01 1.37560578e-19)	(3.44181188e+00 -1.66665599e+00 -2.83893902e-17)
1.12375672e+02	p              	-6.17330942e-01	(3.68914687e+00 -3.52530538e-01 0.00000000e+00)	5.81870404e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12375672e+02	U              	(-3.14915028e-01 -4.64736255e-01 -2.25775600e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.33818682e+00 2.78068761e-01 1.39420104e-19)	(3.44181188e+00 -1.66665599e+00 -2.83893902e-17)
1.12438669e+02	p              	-6.13814657e-01	(3.68914687e+00 -3.52530538e-01 0.00000000e+00)	5.81738282e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12438669e+02	U              	(-3.11970773e-01 -4.77225988e-01 -2.17422328e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.34018305e+00 2.71000107e-01 1.40862846e-19)	(3.44181188e+00 -1.66665599e+00 -2.83893902e-17)
1.12501732e+02	p              	-6.11926689e-01	(3.68914687e+00 -3.52530538e-01 0.00000000e+00)	5.81933602e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12501732e+02	U              	(-3.08340905e-01 -4.89414415e-01 -2.06192372e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.34198552e+00 2.63726204e-01 1.42260347e-19)	(3.44181188e+00 -1.66665599e+00 -2.83893902e-17)
1.12564861e+02	p              	-6.07972932e-01	(3.68914687e+00 -3.52530538e-01 0.00000000e+00)	5.81872033e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12564861e+02	U              	(-3.04048611e-01 -5.01163013e-01 -1.97356222e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.30411338e+00 2.35201707e-01 3.67170569e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.12628011e+02	p              	-6.04395846e-01	(3.68914687e+00 -3.52530538e-01 0.00000000e+00)	5.81826462e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12628011e+02	U              	(-2.99094414e-01 -5.12144791e-01 -1.91429819e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.30625543e+00 2.34837155e-01 3.68916168e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.12691085e+02	p              	-5.99329199e-01	(3.68914687e+00 -3.52530538e-01 0.00000000e+00)	5.81789339e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12691085e+02	U              	(-2.93174869e-01 -5.22267550e-01 -1.85127293e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.30838332e+00 2.34491969e-01 3.70341637e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.12754084e+02	p              	-5.94837747e-01	(3.68914687e+00 -3.52530538e-01 0.00000000e+00)	5.81952703e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12754084e+02	U              	(-2.86135129e-01 -5.31513795e-01 -1.78364729e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.31048289e+00 2.34167429e-01 3.71595687e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.12817007e+02	p              	-5.97485514e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.81863657e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12817007e+02	U              	(-4.64680333e-02 -4.71581255e-01 -5.27334982e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.25721339e+00 3.18692024e-01 2.85019717e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
1.12879856e+02	p              	-6.00577072e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.81794309e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12879856e+02	U              	(-2.68239141e-01 -5.47349150e-01 -1.65685581e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.18978554e+00 4.40368463e-01 2.16799031e-19)	(4.41954114e+00 -1.66387352e+00 7.70237020e-19)
1.12942632e+02	p              	-6.03765761e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.81680996e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.12942632e+02	U              	(-1.18464106e-02 -4.74998803e-01 -5.23453774e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.19899809e+00 4.37844484e-01 2.13215525e-19)	(4.41954114e+00 -1.66387352e+00 7.70237020e-19)
1.13005334e+02	p              	-6.06498990e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.81802713e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.13005334e+02	U              	(6.07085449e-03 -4.75842989e-01 -5.21970572e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.20809455e+00 4.35022771e-01 2.09261966e-19)	(4.41954114e+00 -1.66387352e+00 7.70237020e-19)
1.13067961e+02	p              	-6.09215497e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.81746355e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.13067961e+02	U              	(-2.62331819e-01 -5.15925508e-01 -1.76493439e-19)	(3.44418942e+00 5.85804487e-01 7.71131706e-19)	(1.21704058e+00 4.31894106e-01 2.05363953e-19)	(4.41954114e+00 -1.66387352e+00 7.70237020e-19)
1.13130498e+02	p              	-6.12099764e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.81713769e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.13130498e+02	U              	(-2.57536736e-01 -5.33813714e-01 -1.76649383e-19)	(3.44418942e+00 5.85804487e-01 7.71131706e-19)	(1.22581382e+00 4.28450872e-01 2.00924048e-19)	(4.41954114e+00 -1.66387352e+00 7.70237020e-19)
1.13192945e+02	p              	-6.14331345e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.81909093e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.13192945e+02	U              	(-2.52461628e-01 -5.50641313e-01 -1.75400896e-19)	(3.44418942e+00 5.85804487e-01 7.71131706e-19)	(1.23438387e+00 4.24708532e-01 1.97142747e-19)	(4.41954114e+00 -1.66387352e+00 7.70237020e-19)
1.13255304e+02	p              	-6.17012983e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.81783505e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.13255304e+02	U              	(-2.46572914e-01 -5.66819735e-01 -1.81281674e-19)	(3.44418942e+00 5.85804487e-01 7.71131706e-19)	(1.33541736e+00 1.66339040e-01 1.47302458e-19)	(3.44181188e+00 -1.66665599e+00 -2.83893902e-17)
1.13317576e+02	p              	-6.19705997e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.81608293e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.13317576e+02	U              	(-2.38931188e-01 -5.82475289e-01 -1.91453440e-19)	(3.44418942e+00 5.85804487e-01 7.71131706e-19)	(1.33249535e+00 1.57701182e-01 1.46581341e-19)	(3.44181188e+00 -1.66665599e+00 -2.83893902e-17)
1.13379762e+02	p              	-6.21714505e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.81671769e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.13379762e+02	U              	(-2.05054698e-01 -4.56376239e-01 -4.63278482e-19)	(3.68914687e+00 3.52530538e-01 0.00000000e+00)	(1.25890086e+00 4.11526422e-01 1.82757918e-19)	(4.41954114e+00 -1.66387352e+00 7.70237020e-19)
